Категории,Имя,Изображения,Описание,Базовая цена,Видимость в каталоге,Type,SKU,Attribute 1 name,Attribute 1 value(s),parent
ПРЯЖА > ALIZE,ANGORA GOLD,https://2676270.ru/upload/resize_cache/iblock/9ae/230_189_1/1325852046angoragold_yumak.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. - 550мт., Вес упаковки: 500",720,visible,variable,ANGORA GOLD,Цвет,"Кремовый, Шафран, Персик, Красный, Зеленая трава, Василек, Бежевый меланж, Медовый, Пудра, Серая роза, Лазурный, Петроль, Зеленый миндаль, Светло-розовый, Виолет, Серый, Светлый джинс, Лиловый, Жемчужно-розовый, Ярко сухая роза, Темно-лиловый, Ракушка мидии, Светло-розовый, Розовый леденец, Голубой, Молочно - бежевый, Зимнее небо, Норка, Кора, Кофе с молоком, Слоновая кость, Черный, Молочный, Пепельный, Коралловый, Молочно-бежевый, Ярко - персиковый, Светло-сиреневый, Средне-серый, Светло бежевый",
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Molochnyj/birjuza,https://2676270.ru/upload/iblock/dfc/1332925930angoragold_batik_1892.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Molochnyj/birjuza,Цвет,Молочный/бирюза,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK korichnevyj/zelen'/bezh,https://2676270.ru/upload/iblock/581/1332925937angoragold_batik_1893.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK korichnevyj/zelen'/bezh,Цвет,коричневый/зелень/беж,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Belyj/seryj,https://2676270.ru/upload/iblock/695/1332925973angoragold_batik_1900.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Belyj/seryj,Цвет,Белый/серый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK rozovyj/zelenyj,https://2676270.ru/upload/iblock/129/1332926028angoragold_batik_2527.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK rozovyj/zelenyj,Цвет,розовый/зеленый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Korichnevyj/kremovyj,https://2676270.ru/upload/iblock/997/1332926043angoragold_batik_2626.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Korichnevyj/kremovyj,Цвет,Коричневый/кремовый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Rozovyj/seryj/goluboj,https://2676270.ru/upload/iblock/cda/154884497714712736872970.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Rozovyj/seryj/goluboj,Цвет,Розовый/серый/голубой,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK zelen'/kirpichnyj/salatovyj,https://2676270.ru/upload/iblock/c24/1332926351angoragold_batik_3368.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK zelen'/kirpichnyj/salatovyj,Цвет,зелень/кирпичный/салатовый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Seryj/zheltyj/sinij,https://2676270.ru/upload/iblock/d74/14377222673379.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Seryj/zheltyj/sinij,Цвет,Серый/желтый/синий,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Goluboj/seryj/zelenyj,https://2676270.ru/upload/iblock/04c/15325092624239.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Goluboj/seryj/zelenyj,Цвет,Голубой/серый/зеленый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK zelen'/rozovyj/fioletovyj,https://2676270.ru/upload/iblock/5e8/1374827398angoragold_batik_4341.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK zelen'/rozovyj/fioletovyj,Цвет,зелень/розовый/фиолетовый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Oranzhevyj/zelenyj/siren',https://2676270.ru/upload/iblock/beb/14377242384827.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Oranzhevyj/zelenyj/siren',Цвет,Оранжевый/зеленый/сирень,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Bezhevyj/rozovyj,https://2676270.ru/upload/iblock/6d8/14377220015652.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Bezhevyj/rozovyj,Цвет,Бежевый/розовый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Sirenevyj/belyj,https://2676270.ru/upload/iblock/81a/14377219625698.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Sirenevyj/belyj,Цвет,Сиреневый/белый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Seryj/korichnevyj/belyj,https://2676270.ru/upload/iblock/f98/14377222325742.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Seryj/korichnevyj/belyj,Цвет,Серый/коричневый/белый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Zelenyj/sirenevyj/zheltyj,https://2676270.ru/upload/iblock/870/14377223035850.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Zelenyj/sirenevyj/zheltyj,Цвет,Зеленый/сиреневый/желтый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Oranzhevyj/zheltyj/fioletovyj,https://2676270.ru/upload/iblock/9d9/15658664606272.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Oranzhevyj/zheltyj/fioletovyj,Цвет,Оранжевый/желтый/фиолетовый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Бирюза/изумруд,https://2676270.ru/upload/iblock/c0a/15658703256277.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Бирюза/изумруд,Цвет,Бирюза/изумруд,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Bezhevyj/seryj/korichnevyj/malinovyj,https://2676270.ru/upload/iblock/17e/14712737366283.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Bezhevyj/seryj/korichnevyj/malinovyj,Цвет,Бежевый/серый/коричневый/малиновый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK Birjuza/korichnevyj/seryj,https://2676270.ru/upload/iblock/668/15488360296920.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD BATIK Birjuza/korichnevyj/seryj,Цвет,Бирюза/коричневый/серый,ANGORA GOLD BATIK
ПРЯЖА > ALIZE,ANGORA GOLD BATIK,https://2676270.ru/upload/resize_cache/iblock/9dd/230_189_1/15488382581602.jpg,"Состав: 10% мохер, 10% шерсть, 80% акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variable,ANGORA GOLD BATIK,Цвет,"Молочный/бирюза, коричневый/зелень/беж, Белый/серый, розовый/зеленый, Коричневый/кремовый, Розовый/серый/голубой, зелень/кирпичный/салатовый, Серый/желтый/синий, Голубой/серый/зеленый, зелень/розовый/фиолетовый, Оранжевый/зеленый/сирень, Бежевый/розовый, Сиреневый/белый, Серый/коричневый/белый, Зеленый/сиреневый/желтый, Оранжевый/желтый/фиолетовый, Бирюза/изумруд, Бежевый/серый/коричневый/малиновый, Бирюза/коричневый/серый",
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Zelenyj,https://2676270.ru/upload/iblock/928/15660249377230.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Zelenyj,Цвет,Зеленый,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Bezhevyj,https://2676270.ru/upload/iblock/a8b/15660244467243.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Bezhevyj,Цвет,Бежевый,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Birjuzovyj,https://2676270.ru/upload/iblock/bb9/15660251087245.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Birjuzovyj,Цвет,Бирюзовый,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Jagodnyj,https://2676270.ru/upload/iblock/277/15660247827247.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Jagodnyj,Цвет,Ягодный,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Seryj,https://2676270.ru/upload/iblock/39c/15660247467267.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Seryj,Цвет,Серый,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Sinij,https://2676270.ru/upload/iblock/1a8/15660252247294.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Sinij,Цвет,Синий,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Баклажан,https://2676270.ru/upload/iblock/271/15660248157295.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Баклажан,Цвет,Баклажан,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Ryzhij,https://2676270.ru/upload/iblock/302/15660252887296.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Ryzhij,Цвет,Рыжий,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Пудра,https://2676270.ru/upload/iblock/ce3/15771057507302-2.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Пудра,Цвет,Пудра,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Dzhinsovyj,https://2676270.ru/upload/iblock/f5f/15681122017303.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Dzhinsovyj,Цвет,Джинсовый,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Bezhevyj,https://2676270.ru/upload/iblock/51b/15765668707356_copy.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Bezhevyj,Цвет,Бежевый,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА) Rozovyj,https://2676270.ru/upload/iblock/e64/15765675777357.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variation,ANGORA GOLD OMBRE BATİK (НОВИНКА) Rozovyj,Цвет,Розовый,ANGORA GOLD OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,ANGORA GOLD OMBRE BATİK (НОВИНКА),https://2676270.ru/upload/resize_cache/iblock/a88/230_189_1/15662068737244.jpg,"Состав: 20 % шерсть, 80% акрил, Длина нити: 150 гр. - 825 м., Вес упаковки: 600 гр.",1170,visible,variable,ANGORA GOLD OMBRE BATİK (НОВИНКА),Цвет,"Зеленый, Бежевый, Бирюзовый, Ягодный, Серый, Синий, Баклажан, Рыжий, Пудра, Джинсовый, Бежевый, Розовый",
ПРЯЖА > ALIZE,ANGORA GOLD SIMLI Kremovyj,https://2676270.ru/upload/iblock/4fa/1343398192angoragold_01_.jpg,"Состав: 10% мохер, 10% шерсть, 5% металлик - 75% Акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD SIMLI Kremovyj,Цвет,Кремовый,ANGORA GOLD SIMLI
ПРЯЖА > ALIZE,ANGORA GOLD SIMLI Шафран,https://2676270.ru/upload/iblock/62b/-006.jpg,"Состав: 10% мохер, 10% шерсть, 5% металлик - 75% Акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD SIMLI Шафран,Цвет,Шафран,ANGORA GOLD SIMLI
ПРЯЖА > ALIZE,ANGORA GOLD SIMLI Krasnyj,https://2676270.ru/upload/iblock/c7b/1374820724angoragold_106_.jpg,"Состав: 10% мохер, 10% шерсть, 5% металлик - 75% Акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD SIMLI Krasnyj,Цвет,Красный,ANGORA GOLD SIMLI
ПРЯЖА > ALIZE,ANGORA GOLD SIMLI Василек,https://2676270.ru/upload/iblock/3fb/1565865813141.jpg,"Состав: 10% мохер, 10% шерсть, 5% металлик - 75% Акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD SIMLI Василек,Цвет,Василек,ANGORA GOLD SIMLI
ПРЯЖА > ALIZE,ANGORA GOLD SIMLI Svetlyj dzhins,https://2676270.ru/upload/iblock/a33/1374820905221.jpg,"Состав: 10% мохер, 10% шерсть, 5% металлик - 75% Акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD SIMLI Svetlyj dzhins,Цвет,Светлый джинс,ANGORA GOLD SIMLI
ПРЯЖА > ALIZE,ANGORA GOLD SIMLI Zhemchuzhno-rozovyj,https://2676270.ru/upload/iblock/f2a/1471272926271.jpg,"Состав: 10% мохер, 10% шерсть, 5% металлик - 75% Акрил, Длина нити: 100гр. 550мт., Вес упаковки: 500",795,visible,variation,ANGORA GOLD SIMLI Zhemchuzhno-rozovyj,Цвет,Жемчужно-розовый,ANGORA GOLD SIMLI
